version,file,source_file,output_file,file_size_kb,status,error,copied_at
v010,202611_CSCE_331_902_46342_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_331_902_46342.pdf"", ""202611_CSCE_331_902_46342.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_331_902_46342_v010.pdf"", ""202611_CSCE_331_902_46342_v010.pdf"")",345.1,ok,,2026-03-11T01:42:01.286397
v010,202611_CSCE_331_903_46341_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_331_903_46341.pdf"", ""202611_CSCE_331_903_46341.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_331_903_46341_v010.pdf"", ""202611_CSCE_331_903_46341_v010.pdf"")",345.1,ok,,2026-03-11T01:42:07.744664
v010,202611_CSCE_331_904_50593_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_331_904_50593.pdf"", ""202611_CSCE_331_904_50593.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_331_904_50593_v010.pdf"", ""202611_CSCE_331_904_50593_v010.pdf"")",345.1,ok,,2026-03-11T01:42:14.110951
v010,202611_CSCE_331_905_50594_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_331_905_50594.pdf"", ""202611_CSCE_331_905_50594.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_331_905_50594_v010.pdf"", ""202611_CSCE_331_905_50594_v010.pdf"")",345.1,ok,,2026-03-11T01:42:23.217440
v010,202611_CSCE_331_906_50595_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_331_906_50595.pdf"", ""202611_CSCE_331_906_50595.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_331_906_50595_v010.pdf"", ""202611_CSCE_331_906_50595_v010.pdf"")",474.2,ok,,2026-03-11T01:42:31.182109
v010,202611_CSCE_331_907_50596_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_331_907_50596.pdf"", ""202611_CSCE_331_907_50596.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_331_907_50596_v010.pdf"", ""202611_CSCE_331_907_50596_v010.pdf"")",477.6,ok,,2026-03-11T01:42:38.703756
v010,202611_CSCE_331_908_54735_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_331_908_54735.pdf"", ""202611_CSCE_331_908_54735.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_331_908_54735_v010.pdf"", ""202611_CSCE_331_908_54735_v010.pdf"")",477.6,ok,,2026-03-11T01:42:45.535862
v010,202611_CSCE_331_970_58347_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_331_970_58347.pdf"", ""202611_CSCE_331_970_58347.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_331_970_58347_v010.pdf"", ""202611_CSCE_331_970_58347_v010.pdf"")",288.5,ok,,2026-03-11T01:42:53.030765
v010,202611_CSCE_399_500_39488_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_399_500_39488.pdf"", ""202611_CSCE_399_500_39488.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_399_500_39488_v010.pdf"", ""202611_CSCE_399_500_39488_v010.pdf"")",189.2,ok,,2026-03-11T01:43:00.275233
v010,202611_CSCE_410_501_50611_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_410_501_50611.pdf"", ""202611_CSCE_410_501_50611.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_410_501_50611_v010.pdf"", ""202611_CSCE_410_501_50611_v010.pdf"")",289.4,ok,,2026-03-11T01:43:11.853810
v010,202611_CSCE_411_500_12370_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_411_500_12370.pdf"", ""202611_CSCE_411_500_12370.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_411_500_12370_v010.pdf"", ""202611_CSCE_411_500_12370_v010.pdf"")",219.9,ok,,2026-03-11T01:43:17.567562
v010,202611_CSCE_411_501_23995_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_411_501_23995.pdf"", ""202611_CSCE_411_501_23995.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_411_501_23995_v010.pdf"", ""202611_CSCE_411_501_23995_v010.pdf"")",337.6,ok,,2026-03-11T01:43:22.762423
v010,202611_CSCE_411_502_42397_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_411_502_42397.pdf"", ""202611_CSCE_411_502_42397.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_411_502_42397_v010.pdf"", ""202611_CSCE_411_502_42397_v010.pdf"")",311.4,ok,,2026-03-11T01:43:28.213302
v010,202611_CSCE_411_550_51250_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_411_550_51250.pdf"", ""202611_CSCE_411_550_51250.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_411_550_51250_v010.pdf"", ""202611_CSCE_411_550_51250_v010.pdf"")",418.0,ok,,2026-03-11T01:43:32.170756
v010,202611_CSCE_411_551_60210_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_411_551_60210.pdf"", ""202611_CSCE_411_551_60210.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_411_551_60210_v010.pdf"", ""202611_CSCE_411_551_60210_v010.pdf"")",372.2,ok,,2026-03-11T01:43:37.321650
v010,202611_CSCE_412_500_58352_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_412_500_58352.pdf"", ""202611_CSCE_412_500_58352.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_412_500_58352_v010.pdf"", ""202611_CSCE_412_500_58352_v010.pdf"")",327.6,ok,,2026-03-11T01:43:50.001605
v010,202611_CSCE_412_550_59021_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_412_550_59021.pdf"", ""202611_CSCE_412_550_59021.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_412_550_59021_v010.pdf"", ""202611_CSCE_412_550_59021_v010.pdf"")",341.5,ok,,2026-03-11T01:43:54.637019
v010,202611_CSCE_413_500_59868_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_413_500_59868.pdf"", ""202611_CSCE_413_500_59868.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_413_500_59868_v010.pdf"", ""202611_CSCE_413_500_59868_v010.pdf"")",362.2,ok,,2026-03-11T01:44:00.939744
v010,202611_CSCE_420_550_51251_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_420_550_51251.pdf"", ""202611_CSCE_420_550_51251.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_420_550_51251_v010.pdf"", ""202611_CSCE_420_550_51251_v010.pdf"")",275.8,ok,,2026-03-11T01:44:09.127469
v010,202611_CSCE_421_500_37723_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_421_500_37723.pdf"", ""202611_CSCE_421_500_37723.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_421_500_37723_v010.pdf"", ""202611_CSCE_421_500_37723_v010.pdf"")",360.4,ok,,2026-03-11T01:44:16.453341
v010,202611_CSCE_430_200_51773_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_430_200_51773.pdf"", ""202611_CSCE_430_200_51773.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_430_200_51773_v010.pdf"", ""202611_CSCE_430_200_51773_v010.pdf"")",386.1,ok,,2026-03-11T01:44:20.158493
v010,202611_CSCE_430_500_43067_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_430_500_43067.pdf"", ""202611_CSCE_430_500_43067.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_430_500_43067_v010.pdf"", ""202611_CSCE_430_500_43067_v010.pdf"")",319.9,ok,,2026-03-11T01:44:26.306622
v010,202611_CSCE_431_500_37725_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_431_500_37725.pdf"", ""202611_CSCE_431_500_37725.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_431_500_37725_v010.pdf"", ""202611_CSCE_431_500_37725_v010.pdf"")",1441.3,ok,,2026-03-11T01:44:31.852316
v010,202611_CSCE_431_501_12372_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_431_501_12372.pdf"", ""202611_CSCE_431_501_12372.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_431_501_12372_v010.pdf"", ""202611_CSCE_431_501_12372_v010.pdf"")",1441.8,ok,,2026-03-11T01:44:44.009178
v010,202611_CSCE_431_502_39395_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_431_502_39395.pdf"", ""202611_CSCE_431_502_39395.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_431_502_39395_v010.pdf"", ""202611_CSCE_431_502_39395_v010.pdf"")",1441.7,ok,,2026-03-11T01:44:58.589279
v010,202611_CSCE_432_500_46556_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_432_500_46556.pdf"", ""202611_CSCE_432_500_46556.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_432_500_46556_v010.pdf"", ""202611_CSCE_432_500_46556_v010.pdf"")",310.4,ok,,2026-03-11T01:45:04.331862
v010,202611_CSCE_434_550_55425_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_434_550_55425.pdf"", ""202611_CSCE_434_550_55425.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_434_550_55425_v010.pdf"", ""202611_CSCE_434_550_55425_v010.pdf"")",361.5,ok,,2026-03-11T01:45:09.043433
v010,202611_CSCE_435_200_58355_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_435_200_58355.pdf"", ""202611_CSCE_435_200_58355.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_435_200_58355_v010.pdf"", ""202611_CSCE_435_200_58355_v010.pdf"")",218.1,ok,,2026-03-11T01:45:13.025772
v010,202611_CSCE_435_500_38149_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_435_500_38149.pdf"", ""202611_CSCE_435_500_38149.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_435_500_38149_v010.pdf"", ""202611_CSCE_435_500_38149_v010.pdf"")",217.4,ok,,2026-03-11T01:45:16.555707
v010,202611_CSCE_436_200_58358_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_436_200_58358.pdf"", ""202611_CSCE_436_200_58358.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_436_200_58358_v010.pdf"", ""202611_CSCE_436_200_58358_v010.pdf"")",493.6,ok,,2026-03-11T01:45:23.964721
v010,202611_CSCE_438_200_50590_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_438_200_50590.pdf"", ""202611_CSCE_438_200_50590.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_438_200_50590_v010.pdf"", ""202611_CSCE_438_200_50590_v010.pdf"")",293.0,ok,,2026-03-11T01:45:28.667146
v010,202611_CSCE_438_500_17008_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_438_500_17008.pdf"", ""202611_CSCE_438_500_17008.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_438_500_17008_v010.pdf"", ""202611_CSCE_438_500_17008_v010.pdf"")",313.4,ok,,2026-03-11T01:45:35.360343
v010,202611_CSCE_439_500_58360_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_439_500_58360.pdf"", ""202611_CSCE_439_500_58360.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_439_500_58360_v010.pdf"", ""202611_CSCE_439_500_58360_v010.pdf"")",926.0,ok,,2026-03-11T01:45:38.994771
v010,202611_CSCE_441_500_12374_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_441_500_12374.pdf"", ""202611_CSCE_441_500_12374.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_441_500_12374_v010.pdf"", ""202611_CSCE_441_500_12374_v010.pdf"")",232.1,ok,,2026-03-11T01:45:45.395610
v010,202611_CSCE_441_550_55317_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_441_550_55317.pdf"", ""202611_CSCE_441_550_55317.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_441_550_55317_v010.pdf"", ""202611_CSCE_441_550_55317_v010.pdf"")",319.3,ok,,2026-03-11T01:45:50.627445
v010,202611_CSCE_442_500_46558_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_442_500_46558.pdf"", ""202611_CSCE_442_500_46558.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_442_500_46558_v010.pdf"", ""202611_CSCE_442_500_46558_v010.pdf"")",198.3,ok,,2026-03-11T01:45:56.987890
v010,202611_CSCE_442_550_55429_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_442_550_55429.pdf"", ""202611_CSCE_442_550_55429.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_442_550_55429_v010.pdf"", ""202611_CSCE_442_550_55429_v010.pdf"")",422.1,ok,,2026-03-11T01:46:00.736179
v010,202611_CSCE_445_500_19179_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_445_500_19179.pdf"", ""202611_CSCE_445_500_19179.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_445_500_19179_v010.pdf"", ""202611_CSCE_445_500_19179_v010.pdf"")",236.2,ok,,2026-03-11T01:46:06.451546
v010,202611_CSCE_445_550_59023_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_445_550_59023.pdf"", ""202611_CSCE_445_550_59023.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_445_550_59023_v010.pdf"", ""202611_CSCE_445_550_59023_v010.pdf"")",367.1,ok,,2026-03-11T01:46:13.240013
v010,202611_CSCE_447_500_60293_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_447_500_60293.pdf"", ""202611_CSCE_447_500_60293.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_447_500_60293_v010.pdf"", ""202611_CSCE_447_500_60293_v010.pdf"")",241.4,ok,,2026-03-11T01:46:18.179312
v010,202611_CSCE_448_500_46340_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_448_500_46340.pdf"", ""202611_CSCE_448_500_46340.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_448_500_46340_v010.pdf"", ""202611_CSCE_448_500_46340_v010.pdf"")",227.7,ok,,2026-03-11T01:46:21.884913
v010,202611_CSCE_449_500_50618_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_449_500_50618.pdf"", ""202611_CSCE_449_500_50618.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_449_500_50618_v010.pdf"", ""202611_CSCE_449_500_50618_v010.pdf"")",249.8,ok,,2026-03-11T01:46:26.595474
v010,202611_CSCE_450_500_54772_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_450_500_54772.pdf"", ""202611_CSCE_450_500_54772.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_450_500_54772_v010.pdf"", ""202611_CSCE_450_500_54772_v010.pdf"")",247.7,ok,,2026-03-11T01:46:32.079434
v010,202611_CSCE_451_500_27369_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_451_500_27369.pdf"", ""202611_CSCE_451_500_27369.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_451_500_27369_v010.pdf"", ""202611_CSCE_451_500_27369_v010.pdf"")",284.1,ok,,2026-03-11T01:46:39.039837
v010,202611_CSCE_452_500_58361_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_452_500_58361.pdf"", ""202611_CSCE_452_500_58361.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_452_500_58361_v010.pdf"", ""202611_CSCE_452_500_58361_v010.pdf"")",206.5,ok,,2026-03-11T01:46:46.315343
v010,202611_CSCE_462_500_42605_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_462_500_42605.pdf"", ""202611_CSCE_462_500_42605.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_462_500_42605_v010.pdf"", ""202611_CSCE_462_500_42605_v010.pdf"")",351.4,ok,,2026-03-11T01:46:53.157630
v010,202611_CSCE_462_501_42606_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_462_501_42606.pdf"", ""202611_CSCE_462_501_42606.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_462_501_42606_v010.pdf"", ""202611_CSCE_462_501_42606_v010.pdf"")",319.8,ok,,2026-03-11T01:47:00.063524
v010,202611_CSCE_463_500_42604_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_463_500_42604.pdf"", ""202611_CSCE_463_500_42604.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_463_500_42604_v010.pdf"", ""202611_CSCE_463_500_42604_v010.pdf"")",247.3,ok,,2026-03-11T01:47:06.501287
v010,202611_CSCE_463_550_58972_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_463_550_58972.pdf"", ""202611_CSCE_463_550_58972.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_463_550_58972_v010.pdf"", ""202611_CSCE_463_550_58972_v010.pdf"")",425.0,ok,,2026-03-11T01:47:12.020463
v010,202611_CSCE_465_500_29436_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_465_500_29436.pdf"", ""202611_CSCE_465_500_29436.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_465_500_29436_v010.pdf"", ""202611_CSCE_465_500_29436_v010.pdf"")",275.7,ok,,2026-03-11T01:47:20.615532
v010,202611_CSCE_465_550_55430_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_465_550_55430.pdf"", ""202611_CSCE_465_550_55430.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_465_550_55430_v010.pdf"", ""202611_CSCE_465_550_55430_v010.pdf"")",254.4,ok,,2026-03-11T01:47:25.710123
v010,202611_CSCE_469_500_54817_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_469_500_54817.pdf"", ""202611_CSCE_469_500_54817.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_469_500_54817_v010.pdf"", ""202611_CSCE_469_500_54817_v010.pdf"")",322.8,ok,,2026-03-11T01:47:30.696414
v010,202611_CSCE_470_200_58535_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_470_200_58535.pdf"", ""202611_CSCE_470_200_58535.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_470_200_58535_v010.pdf"", ""202611_CSCE_470_200_58535_v010.pdf"")",251.6,ok,,2026-03-11T01:47:33.990083
v010,202611_CSCE_477_550_59022_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_477_550_59022.pdf"", ""202611_CSCE_477_550_59022.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_477_550_59022_v010.pdf"", ""202611_CSCE_477_550_59022_v010.pdf"")",417.2,ok,,2026-03-11T01:47:38.991114
v010,202611_CSCE_481_599_42607_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_481_599_42607.pdf"", ""202611_CSCE_481_599_42607.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_481_599_42607_v010.pdf"", ""202611_CSCE_481_599_42607_v010.pdf"")",1414.5,ok,,2026-03-11T01:47:48.325513
v010,202611_CSCE_482_931_37075_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_482_931_37075.pdf"", ""202611_CSCE_482_931_37075.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_482_931_37075_v010.pdf"", ""202611_CSCE_482_931_37075_v010.pdf"")",377.6,ok,,2026-03-11T01:47:53.826590
v010,202611_CSCE_482_932_37076_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_482_932_37076.pdf"", ""202611_CSCE_482_932_37076.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_482_932_37076_v010.pdf"", ""202611_CSCE_482_932_37076_v010.pdf"")",377.5,ok,,2026-03-11T01:47:59.224881
v010,202611_CSCE_482_934_37078_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_482_934_37078.pdf"", ""202611_CSCE_482_934_37078.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_482_934_37078_v010.pdf"", ""202611_CSCE_482_934_37078_v010.pdf"")",294.9,ok,,2026-03-11T01:48:06.262301
v010,202611_CSCE_482_937_42646_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_482_937_42646.pdf"", ""202611_CSCE_482_937_42646.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_482_937_42646_v010.pdf"", ""202611_CSCE_482_937_42646_v010.pdf"")",320.0,ok,,2026-03-11T01:48:12.238848
