version,file,input_file,output_file,course_id,section,crn,chunk_count,chunk_size_setting,overlap_setting,input_tokens,avg_chunk_tokens,llm_status,llm_error,processed_at,status
v010,202611_CSCE_656_600_42432_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_656_600_42432_v010.md"", ""202611_CSCE_656_600_42432_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_656_600_42432_v010.json"", ""202611_CSCE_656_600_42432_v010.json"")",CSCE 656,600,42432,2,600,100,961,541,ok,,2026-03-11T01:50:40.386692,ok
v010,202611_CSCE_665_600_30874_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_665_600_30874_v010.md"", ""202611_CSCE_665_600_30874_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_665_600_30874_v010.json"", ""202611_CSCE_665_600_30874_v010.json"")",CSCE 665,600,30874,2,600,100,940,528,ok,,2026-03-11T01:50:45.338530,ok
v010,202611_CSCE_669_600_58438_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_669_600_58438_v010.md"", ""202611_CSCE_669_600_58438_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_669_600_58438_v010.json"", ""202611_CSCE_669_600_58438_v010.json"")",CSCE 669,600,58438,2,600,100,1169,636,ok,,2026-03-11T01:50:58.176494,ok
v010,202611_CSCE_670_600_46627_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_670_600_46627_v010.md"", ""202611_CSCE_670_600_46627_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_670_600_46627_v010.json"", ""202611_CSCE_670_600_46627_v010.json"")",CSCE 670,600,46627,3,600,100,1568,591,ok,,2026-03-11T01:51:04.823186,ok
v010,202611_CSCE_672_600_58439_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_672_600_58439_v010.md"", ""202611_CSCE_672_600_58439_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_672_600_58439_v010.json"", ""202611_CSCE_672_600_58439_v010.json"")",CSCE 672,600,58439,2,600,100,928,520,ok,,2026-03-11T01:51:09.726861,ok
v010,202611_CSCE_676_600_58440_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_676_600_58440_v010.md"", ""202611_CSCE_676_600_58440_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_676_600_58440_v010.json"", ""202611_CSCE_676_600_58440_v010.json"")",CSCE 676,600,58440,3,600,100,1609,612,ok,,2026-03-11T01:51:12.949635,ok
v010,202611_CSCE_676_700_59910_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_676_700_59910_v010.md"", ""202611_CSCE_676_700_59910_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_676_700_59910_v010.json"", ""202611_CSCE_676_700_59910_v010.json"")",CSCE 676,700,59910,3,600,100,1608,611,ok,,2026-03-11T01:51:18.899050,ok
v010,202611_CSCE_679_600_55144_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_679_600_55144_v010.md"", ""202611_CSCE_679_600_55144_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_679_600_55144_v010.json"", ""202611_CSCE_679_600_55144_v010.json"")",CSCE 679,600,55144,3,600,100,1739,664,ok,,2026-03-11T01:51:23.579939,ok
v010,202611_CSCE_681_600_12644_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_681_600_12644_v010.md"", ""202611_CSCE_681_600_12644_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_681_600_12644_v010.json"", ""202611_CSCE_681_600_12644_v010.json"")",CSCE 681,600,12644,4,600,100,2082,598,ok,,2026-03-11T01:51:28.610051,ok
v010,202611_CSCE_681_700_52108_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_681_700_52108_v010.md"", ""202611_CSCE_681_700_52108_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_681_700_52108_v010.json"", ""202611_CSCE_681_700_52108_v010.json"")",CSCE 681,700,52108,4,600,100,2080,598,ok,,2026-03-11T01:51:33.344814,ok
v010,202611_CSCE_689_600_58723_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_689_600_58723_v010.md"", ""202611_CSCE_689_600_58723_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_689_600_58723_v010.json"", ""202611_CSCE_689_600_58723_v010.json"")",CSCE 689,600,58723,2,600,100,748,434,ok,,2026-03-11T01:51:37.729051,ok
v010,202611_CSCE_689_602_59349_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_689_602_59349_v010.md"", ""202611_CSCE_689_602_59349_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_689_602_59349_v010.json"", ""202611_CSCE_689_602_59349_v010.json"")",CSCE 689,602,59349,2,600,100,1208,669,ok,,2026-03-11T01:51:41.112183,ok
v010,202611_CSCE_689_603_59354_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_689_603_59354_v010.md"", ""202611_CSCE_689_603_59354_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_689_603_59354_v010.json"", ""202611_CSCE_689_603_59354_v010.json"")",CSCE 689,603,59354,2,600,100,859,496,ok,,2026-03-11T01:51:44.223495,ok
v010,202611_CSCE_689_605_59358_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_689_605_59358_v010.md"", ""202611_CSCE_689_605_59358_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_689_605_59358_v010.json"", ""202611_CSCE_689_605_59358_v010.json"")",CSCE 689,605,59358,3,600,100,1553,585,ok,,2026-03-11T01:51:53.331580,ok
v010,202611_CSCE_689_606_59359_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_689_606_59359_v010.md"", ""202611_CSCE_689_606_59359_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_689_606_59359_v010.json"", ""202611_CSCE_689_606_59359_v010.json"")",CSCE 689,606,59359,3,600,100,1584,605,ok,,2026-03-11T01:51:57.441369,ok
v010,202611_CSCE_704_600_58431_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_704_600_58431_v010.md"", ""202611_CSCE_704_600_58431_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_704_600_58431_v010.json"", ""202611_CSCE_704_600_58431_v010.json"")",CSCE 704,600,58431,4,600,100,2061,590,ok,,2026-03-11T01:52:02.805290,ok
v010,202611_CSCE_713_600_58633_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_713_600_58633_v010.md"", ""202611_CSCE_713_600_58633_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_713_600_58633_v010.json"", ""202611_CSCE_713_600_58633_v010.json"")",CSCE 713,600,58633,8,600,100,4897,714,ok,,2026-03-11T01:52:10.429720,ok
v010,202611_CSCE_714_600_58443_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_714_600_58443_v010.md"", ""202611_CSCE_714_600_58443_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_714_600_58443_v010.json"", ""202611_CSCE_714_600_58443_v010.json"")",CSCE 714,600,58443,3,600,100,1326,540,ok,,2026-03-11T01:52:16.095947,ok
v010,202611_CSCE_714_700_55832_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_714_700_55832_v010.md"", ""202611_CSCE_714_700_55832_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_714_700_55832_v010.json"", ""202611_CSCE_714_700_55832_v010.json"")",CSCE 714,700,55832,3,600,100,1326,540,ok,,2026-03-11T01:52:26.750639,ok
v010,202611_CSCE_726_600_58445_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_726_600_58445_v010.md"", ""202611_CSCE_726_600_58445_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_726_600_58445_v010.json"", ""202611_CSCE_726_600_58445_v010.json"")",CSCE 726,600,58445,4,600,100,2067,601,ok,,2026-03-11T01:52:32.336470,ok
v010,202611_CSCE_727_600_58447_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_727_600_58447_v010.md"", ""202611_CSCE_727_600_58447_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_727_600_58447_v010.json"", ""202611_CSCE_727_600_58447_v010.json"")",CSCE 727,600,58447,2,600,100,769,443,ok,,2026-03-11T01:52:36.350129,ok
v010,202611_CSCE_735_600_42401_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_735_600_42401_v010.md"", ""202611_CSCE_735_600_42401_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_735_600_42401_v010.json"", ""202611_CSCE_735_600_42401_v010.json"")",CSCE 735,600,42401,2,600,100,824,468,ok,,2026-03-11T01:52:41.909578,ok
v010,202611_CSCE_735_700_42400_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_735_700_42400_v010.md"", ""202611_CSCE_735_700_42400_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_735_700_42400_v010.json"", ""202611_CSCE_735_700_42400_v010.json"")",CSCE 735,700,42400,2,600,100,845,477,ok,,2026-03-11T01:52:46.030688,ok
v010,202611_CSCE_748_600_46626_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_748_600_46626_v010.md"", ""202611_CSCE_748_600_46626_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_748_600_46626_v010.json"", ""202611_CSCE_748_600_46626_v010.json"")",CSCE 748,600,46626,3,600,100,1320,511,ok,,2026-03-11T01:52:50.594631,ok
v010,202611_CSCE_749_600_58606_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_749_600_58606_v010.md"", ""202611_CSCE_749_600_58606_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_749_600_58606_v010.json"", ""202611_CSCE_749_600_58606_v010.json"")",CSCE 749,600,58606,3,600,100,1398,535,ok,,2026-03-11T01:52:56.222401,ok
v010,202611_CSCE_752_600_58432_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_752_600_58432_v010.md"", ""202611_CSCE_752_600_58432_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_752_600_58432_v010.json"", ""202611_CSCE_752_600_58432_v010.json"")",CSCE 752,600,58432,5,600,100,2965,678,ok,,2026-03-11T01:53:01.030133,ok
v010,202611_CSCE_752_700_59904_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_752_700_59904_v010.md"", ""202611_CSCE_752_700_59904_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_752_700_59904_v010.json"", ""202611_CSCE_752_700_59904_v010.json"")",CSCE 752,700,59904,5,600,100,2935,675,ok,,2026-03-11T01:53:06.595457,ok
v010,202611_CSCE_765_600_58433_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_765_600_58433_v010.md"", ""202611_CSCE_765_600_58433_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_765_600_58433_v010.json"", ""202611_CSCE_765_600_58433_v010.json"")",CSCE 765,600,58433,4,600,100,2000,584,ok,,2026-03-11T01:53:10.844328,ok
v010,202611_ISEN_625_600_55586_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_ISEN_625_600_55586_v010.md"", ""202611_ISEN_625_600_55586_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_ISEN_625_600_55586_v010.json"", ""202611_ISEN_625_600_55586_v010.json"")",ISEN 625,600,55586,4,600,100,2118,632,ok,,2026-03-11T02:11:00.589404,ok
v010,202611_ISEN_625_600_55586_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_ISEN_625_600_55586_v010.md"", ""202611_ISEN_625_600_55586_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_ISEN_625_600_55586_v010.json"", ""202611_ISEN_625_600_55586_v010.json"")",ISEN 625,600,55586,4,600,100,2118,632,ok,,2026-03-11T02:11:18.368924,ok
v010,202611_CSCE_413_500_59868_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_413_500_59868_v010.md"", ""202611_CSCE_413_500_59868_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_413_500_59868_v010.json"", ""202611_CSCE_413_500_59868_v010.json"")",CSCE 413,500,59868,4,600,100,2161,646,ok,,2026-03-11T02:11:36.902557,ok
v010,202611_CSCE_713_600_58633_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_713_600_58633_v010.md"", ""202611_CSCE_713_600_58633_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_713_600_58633_v010.json"", ""202611_CSCE_713_600_58633_v010.json"")",CSCE 713,600,58633,4,600,100,2190,651,ok,,2026-03-11T02:15:16.702194,ok
v010,202611_CSCE_331_908_54735_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_331_908_54735_v010.md"", ""202611_CSCE_331_908_54735_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_331_908_54735_v010.json"", ""202611_CSCE_331_908_54735_v010.json"")",CSCE 331,908,54735,7,600,100,4227,706,ok,,2026-03-11T02:39:15.498186,ok
v010,202611_CSCE_331_907_50596_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_331_907_50596_v010.md"", ""202611_CSCE_331_907_50596_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_331_907_50596_v010.json"", ""202611_CSCE_331_907_50596_v010.json"")",CSCE 331,907,50596,7,600,100,4227,706,ok,,2026-03-11T02:39:24.711352,ok
v010,202611_CSCE_331_906_50595_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_331_906_50595_v010.md"", ""202611_CSCE_331_906_50595_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_331_906_50595_v010.json"", ""202611_CSCE_331_906_50595_v010.json"")",CSCE 331,906,50595,7,600,100,4216,705,ok,,2026-03-11T02:39:36.166461,ok
v010,202541_CSCE_430_550_58423_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202541_CSCE_430_550_58423_v010.md"", ""202541_CSCE_430_550_58423_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202541_CSCE_430_550_58423_v010.json"", ""202541_CSCE_430_550_58423_v010.json"")",CSCE 430,550,58423,7,600,100,3803,633,ok,,2026-03-11T02:39:44.123342,ok
v010,202611_CSCE_482_940_60096_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_482_940_60096_v010.md"", ""202611_CSCE_482_940_60096_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_482_940_60096_v010.json"", ""202611_CSCE_482_940_60096_v010.json"")",CSCE 482,940,60096,10,600,100,5883,682,ok,,2026-03-11T02:44:09.484856,ok
v010,202611_CSCE_482_932_37076_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_482_932_37076_v010.md"", ""202611_CSCE_482_932_37076_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_482_932_37076_v010.json"", ""202611_CSCE_482_932_37076_v010.json"")",CSCE 482,932,37076,12,600,100,6793,659,ok,,2026-03-11T02:44:18.849973,ok
v010,202611_CSCE_482_931_37075_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_482_931_37075_v010.md"", ""202611_CSCE_482_931_37075_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_482_931_37075_v010.json"", ""202611_CSCE_482_931_37075_v010.json"")",CSCE 482,931,37075,12,600,100,6794,659,ok,,2026-03-11T02:44:27.004575,ok
