version,file,source_pdf,output_file,body_font_size_pt,annotated_lines,plain_lines,output_tokens,page_count,status,error,processed_at
v010,202611_CSCE_752_700_59904_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_752_700_59904.pdf"", ""202611_CSCE_752_700_59904.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_752_700_59904_v010.md"", ""202611_CSCE_752_700_59904_v010.md"")",11.0,28,352,5708,14,ok,,2026-03-11T01:53:01.130332
v010,202611_CSCE_765_600_58433_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260304/202611_CSCE_765_600_58433.pdf"", ""202611_CSCE_765_600_58433.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_765_600_58433_v010.md"", ""202611_CSCE_765_600_58433_v010.md"")",11.0,106,286,5141,13,ok,,2026-03-11T01:53:06.727998
v010,202611_ISEN_625_600_55586_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_ISEN_625_600_55586.pdf"", ""202611_ISEN_625_600_55586.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_ISEN_625_600_55586_v010.md"", ""202611_ISEN_625_600_55586_v010.md"")",11.0,338,288,5953,14,ok,,2026-03-11T02:10:50.898171
v010,202611_ISEN_625_600_55586_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_ISEN_625_600_55586.pdf"", ""202611_ISEN_625_600_55586.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_ISEN_625_600_55586_v010.md"", ""202611_ISEN_625_600_55586_v010.md"")",11.0,338,288,5953,14,ok,,2026-03-11T02:11:17.778156
v010,202611_CSCE_413_500_59868_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_413_500_59868.pdf"", ""202611_CSCE_413_500_59868.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_413_500_59868_v010.md"", ""202611_CSCE_413_500_59868_v010.md"")",11.0,363,265,5934,16,ok,,2026-03-11T02:11:31.176487
v010,202611_CSCE_713_600_58633_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260304/202611_CSCE_713_600_58633.pdf"", ""202611_CSCE_713_600_58633.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_713_600_58633_v010.md"", ""202611_CSCE_713_600_58633_v010.md"")",11.0,352,266,5824,16,ok,,2026-03-11T02:15:08.863070
v010,202611_CSCE_331_908_54735_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_331_908_54735.pdf"", ""202611_CSCE_331_908_54735.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_331_908_54735_v010.md"", ""202611_CSCE_331_908_54735_v010.md"")",13.0,368,473,9972,25,ok,,2026-03-11T02:39:01.007185
v010,202611_CSCE_331_907_50596_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_331_907_50596.pdf"", ""202611_CSCE_331_907_50596.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_331_907_50596_v010.md"", ""202611_CSCE_331_907_50596_v010.md"")",13.0,368,473,9972,25,ok,,2026-03-11T02:39:16.889729
v010,202611_CSCE_331_906_50595_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_331_906_50595.pdf"", ""202611_CSCE_331_906_50595.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_331_906_50595_v010.md"", ""202611_CSCE_331_906_50595_v010.md"")",13.0,367,473,9959,24,ok,,2026-03-11T02:39:26.280119
v010,202541_CSCE_430_550_58423_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202541_CSCE_430_550_58423.pdf"", ""202541_CSCE_430_550_58423.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202541_CSCE_430_550_58423_v010.md"", ""202541_CSCE_430_550_58423_v010.md"")",9.5,90,317,6824,12,ok,,2026-03-11T02:39:37.551832
v010,202611_CSCE_482_940_60096_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_482_940_60096.pdf"", ""202611_CSCE_482_940_60096.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_482_940_60096_v010.md"", ""202611_CSCE_482_940_60096_v010.md"")",11.0,180,489,10074,23,ok,,2026-03-11T02:44:02.728418
v010,202611_CSCE_482_932_37076_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_482_932_37076.pdf"", ""202611_CSCE_482_932_37076.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_482_932_37076_v010.md"", ""202611_CSCE_482_932_37076_v010.md"")",11.0,80,562,10030,23,ok,,2026-03-11T02:44:11.095687
v010,202611_CSCE_482_931_37075_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_482_931_37075.pdf"", ""202611_CSCE_482_931_37075.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_482_931_37075_v010.md"", ""202611_CSCE_482_931_37075_v010.md"")",11.0,80,562,10030,23,ok,,2026-03-11T02:44:20.344191
